,Codigo,Departamento,Municipio,Longitud,Latitud,fecha_max,presion_max,entidad,distancia_volcan(km),tiempo_llegada(horas),velocidad(m/s)
1,,Antioquia,Turbo,-76.7338430092313,8.094314856114536,2022-01-15 09:27:00,793.7632972499998,UDEA,11230.160275462784,10.416666666666666,299.4709406790076
