,Codigo,Departamento,Municipio,Longitud,Latitud,fecha_max,presion_max,entidad,distancia_volcan(km),tiempo_llegada(horas),velocidad(m/s)
43,403.0,Antioquia,Puerto Triunfo,-74.6415,5.86831,2022-01-15 09:36:00,998.690002,SIATA,11364.565659022915,10.566666666666666,298.7530404580157
