;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
26;37037010;PASO DE LA CANOA - AUT;cubara;boyaca;arauca;7.034555556;-72.15261111;2019-03-04 14:10:00;2021-05-20 07:00:00;10.0;10.0;(98033, 3);14.2;0.0;0.025681148184793168;0.2923857528532897;0.0
27;21257100;LA NUEVA - AUT;venadillo;tolima;alto magdalena;4.795083333;-74.97194444;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(132995, 3);20.4;0.0;0.018596187826609975;0.3511748758629628;0.0
28;24037190;SAN RAFAEL  - AUT;tibasosa;boyaca;sogamoso;5.807611111;-73.01380556;2019-03-05 14:10:00;2021-12-13 23:50:00;10.0;10.0;(127262, 3);9.8;0.0;0.006694849994499683;0.10868147970166903;0.0
29;2612500130;SALENTO - AUT;salento;quindio;cauca;4.633475;-75.568858333;2019-07-25 09:00:00;2021-12-13 23:50:00;10.0;10.0;(113128, 3);21.8;0.0;0.03560214977724214;0.331349551256842;0.0
30;24030680;EL PARAMO - AUT;carcasi;santander;sogamoso;6.653333333;-72.59083333;2017-10-30 12:10:00;2021-12-13 23:50:00;10.0;10.0;(132766, 3);10.0;0.0;0.02547941491044223;0.1315728766286047;0.0
31;35085070;SANTA MARIA - AUT;santa maria;boyaca;meta;4.84125;-73.25669444;2017-01-01 10:00:00;2021-12-13 23:50:00;10.0;10.0;(236245, 3);20.9;0.0;0.04819234269508855;0.43440796708731116;0.0
32;53115501;DAGUA  - AUT;dagua;valle del cauca;tapaje - dagua - directos;3.610441667;-76.63785833;2017-03-02 14:10:00;2021-12-13 23:55:00;5.0;5.0;(385045, 3);8.4;0.0;0.007258632107934791;0.09658914223786333;0.0
33;3502500135;GUAYABETAL POLLO OLIMPICO - AUT;guayabetal;cundinamarca;meta;4.229669444;-73.812625;2019-07-26 10:40:00;2021-12-13 23:50:00;10.0;10.0;(101427, 3);17.427;0.0;0.05094606958699424;0.34680727822102514;0.0
34;26135503;NARANJAL  - AUT;chinchina;caldas;cauca;4.971944444;-75.65221944;2016-09-03 16:30:00;2021-12-13 23:55:00;5.0;5.0;(418283, 3);12.8;0.0;0.02520590126780665;0.21544697622400133;0.0
35;11027030;EL SIETE - AUT;el carmen;choco;atrato - darien;5.862;-76.15205556;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(142220, 3);22.4;0.0;0.055851497679645555;0.356753360303236;0.0
36;5311500121;LA CUMBRE - AUT;la cumbre;valle del cauca;tapaje - dagua - directos;3.645194444;-76.56475;2019-07-23 15:10:00;2021-12-13 23:50:00;10.0;10.0;(107425, 3);15.2;0.0;0.02069536886199716;0.23153302283938876;0.0
37;2610500131;SANTA LUCIA - AUT;tulua;valle del cauca;cauca;3.929055556;-75.940638889;2019-07-08 14:10:00;2021-06-18 01:50:00;10.0;10.0;(86003, 3);5.8;0.0;0.014343685685383576;0.12397765730628638;0.0
38;35017020;PUENTE LLERAS - AUT;puerto lopez;meta;meta;4.103019444;-72.93638333;2016-12-31 14:10:00;2021-10-07 17:50:00;10.0;10.0;(194583, 3);18.1;0.0;0.024614174927922283;0.33800136961678384;0.0
39;21015502;SAN AGUSTIN  - AUT;san agustin;huila;alto magdalena;1.851416667;-76.30433056;2016-06-16 08:30:00;2021-12-13 23:55:00;5.0;5.0;(452271, 3);16.4;0.0;0.012817757494954063;0.1027479000448436;0.0
40;2105700099;PUENTE COHETANDO - AUT;paez (belalcazar);cauca;alto magdalena;2.579305556;-75.987388889;2019-03-04 14:20:00;2021-07-24 00:00:00;10.0;10.0;(113701, 3);17.2;0.0;0.02448351377736329;0.23972105836546084;0.0
41;3507500133;TEATINOS - AUT;boyaca;boyaca;meta;5.422822222;-73.375777778;2019-07-23 14:20:00;2021-04-18 02:00:00;10.0;10.0;(80762, 3);11.6;0.0;0.26637651370693777;0.8399743379559468;0.0
42;26217010;LA GALERA - AUT;santa fe de antioquia;antioquia;cauca;6.554972222;-75.86419444;2019-03-05 14:10:00;2021-12-13 23:50:00;10.0;10.0;(122316, 3);17.8;0.0;0.024009941463095104;0.29408371550760676;0.0
43;26215501;CONCORDIA  - AUT;concordia;antioquia;cauca;6.042441667;-75.92149722;2017-02-17 11:35:00;2021-12-13 23:55:00;5.0;5.0;(299229, 3);9.6;0.0;0.02293761634066445;0.19687210974220554;0.0
44;26145505;LA FLORESTA  - AUT;belalcazar;caldas;cauca;4.979219444;-75.83555556;2017-03-02 16:30:00;2021-12-13 23:55:00;5.0;5.0;(363151, 3);22.5;0.0;0.018514887746421096;0.17337599473452417;0.0
45;24035340;AEROPUERTO A LLERAS C;sogamoso;boyaca;sogamoso;5.677;-72.968;2020-02-18 11:40:00;2021-08-25 09:30:00;10.0;10.0;(65819, 3);11.6;0.0;0.014544432458712842;0.15323465122426064;0.0
46;26015040;ARRAYANALES - AUT;popayan;cauca;cauca;2.448041111;-76.43574694;2016-12-31 14:10:00;2021-12-13 23:50:00;10.0;10.0;(210857, 3);20.0;0.0;0.0394627638636636;0.34504821886393616;0.0
