;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
74;55015010;PIE DE PATO - AUT;alto baudo (pie de pato);choco;baudo - directos pacifico;5.521083333;-76.97316667;2006-10-14 11:00:00;2020-01-30 14:00:00;60.0;60.0;(52402, 3);45.4;1.1;26.285294454409712;2.98562848994857;25.2
75;54035501;SANTIAGO GUTIERREZ  - AUT;argelia;valle del cauca;san juan;4.726388889;-76.11446944;2016-06-15 16:15:00;2021-12-13 23:55:00;5.0;5.0;(398841, 3);33.0;0.08025882;20.207024463775475;3.4228046240350163;18.89512
76;23015501;FRESNO  - AUT;fresno;tolima;medio magdalena;5.155638889;-75.00313611;2016-06-15 16:20:00;2020-09-24 12:25:00;5.0;5.0;(310182, 3);33.77562;0.03182996;21.994086703655135;3.0732394740468627;21.288095
77;21215501;ESPERANZA LA  - AUT;ibague;tolima;alto magdalena;4.45;-75.25;2016-06-02 14:20:00;2021-12-13 23:55:00;5.0;5.0;(364827, 3);32.56831;0.0;21.04093135569935;3.8217994341816186;20.24594
78;22075050;PARAMO DE YERBABUENA  - AUT;roncesvalles;tolima;saldana;4.075805556;-75.70083333;2009-06-11 10:00:00;2021-12-13 23:00:00;60.0;60.0;(64062, 3);24.0;0.0;8.680721800755405;2.03841855104687;8.2
79;26125505;LA BELLA  - AUT;calarca;quindio;cauca;4.501111111;-75.67138889;2016-06-15 16:35:00;2021-12-13 23:55:00;5.0;5.0;(438823, 3);34.11174;0.2335599;20.82005340938393;3.638890247114973;19.7438
80;35075080;PARAMO RABANAL - AUT;ventaquemada;boyaca;meta;5.392388889;-73.56277778;2006-08-27 18:00:00;2021-12-13 23:00:00;60.0;60.0;(122905, 3);49.6;0.0;6.8786721451528035;3.2143572636913293;7.3
81;44015070;EL PEPINO - AUT;mocoa;putumayo;caqueta;1.082888889;-76.66711111;2005-10-26 19:00:00;2021-12-13 23:00:00;60.0;60.0;(86450, 3);43.6;0.0;21.633534991324456;6.491249017566227;22.1
82;35027510;CALOSTROS BAJO - AUT;la calera;cundinamarca;meta;4.6645;-73.863083333;2005-02-16 07:16:00;2021-08-22 23:00:00;804.0;60.0;(67396, 3);49.9;0.0;13.513315330286703;3.1171773496379767;12.9
83;44035501;PAUJIL  - AUT;el paujil;caqueta;caqueta;1.573819444;-75.3402;2018-05-03 09:20:00;2021-12-13 23:55:00;5.0;5.0;(182343, 3);49.98988;0.04530233;20.483075718279142;3.4495680614483057;19.72497
84;27015310;METROMEDELLIN - AUT;bello;antioquia;nechi;6.32975;-75.55211111;2005-06-14 16:00:00;2018-12-28 11:00:00;60.0;120.0;(82829, 3);33.3;0.0;22.152653056296487;3.9510267755650488;21.4
85;13055040;INCODER - AUT;monteria;cordoba;sinu;8.746944444;-75.91388889;2005-05-19 12:00:00;2017-05-02 12:00:00;60.0;60.0;(121228, 3);50.0;0.0;17.72463952222262;13.845543422736942;25.4
86;23085501;COCORNA  - AUT;cocorna;antioquia;medio magdalena;6.061941667;-75.18666667;2016-06-02 14:35:00;2021-12-13 23:55:00;5.0;5.0;(439327, 3);31.50822;14.2262;21.138993738422204;3.383961325840016;20.31931
87;24010390;El TRIANGULO - CAR;lenguazaque;cundinamarca;sogamoso;5.305;-73.619;2012-08-01 18:00:00;2021-03-26 10:00:00;60.0;60.0;(58857, 3);22.6;0.0;11.359460896749685;3.1731961518002616;11.0
88;26055501;GINEBRA  - AUT;ginebra;valle del cauca;cauca;3.738388889;-76.22083056;2016-06-13 16:35:00;2018-06-08 10:05:00;5.0;5.0;(142081, 3);31.3;14.50633;20.338663123288693;2.876802235110808;19.5255
89;23025502;ALMACAFE LETRAS  - AUT;manizales;caldas;medio magdalena;5.044997222;-75.33221944;2016-06-15 14:35:00;2021-12-13 23:55:00;5.0;5.0;(327893, 3);45.60504;0.5247625;7.576568041274935;1.9335832391140373;7.221423
90;26145503;ANSERMA  - AUT;anserma;caldas;cauca;5.231330556;-75.77961667;2016-06-15 17:00:00;2021-12-13 23:55:00;5.0;5.0;(400190, 3);33.5;12.25766;20.05614531727467;3.9550478794091006;18.41218
91;52055502;SANDONA  - AUT;sandona;narino;patia;1.300888889;-77.46035833;2016-06-16 08:30:00;2021-12-13 23:55:00;5.0;5.0;(385589, 3);36.25558;11.83031;18.794467955387614;3.891370785730301;17.24126
92;21202170;SIERRA MORENA - FOPAE;bogota;bogota;alto magdalena;4.567;-74.167;2010-10-19 17:15:00;2016-08-01 13:30:00;5.0;10.0;(442373, 3);29.3;10.7;16.099141448504366;2.4845816360322766;15.4
93;26155170;TESORITO FINCA  - AUT;manizales;caldas;cauca;5.032222222;-75.43833333;2017-04-22 09:00:00;2020-07-16 23:00:00;60.0;60.0;(12933, 3);24.7;9.5;15.518155107090312;2.7596746752223766;14.7
94;24035410;SOGAMOSO - AUT;sogamoso;boyaca;sogamoso;5.753333333;-72.91115278;2008-05-13 19:00:00;2021-12-13 23:00:00;60.0;60.0;(122154, 3);50.0;0.0;15.551405602763658;6.093128464143142;14.9
95;46015030;SAN VICENTE DEL CAGUAN  - AUT;san vicente del caguan;caqueta;caguan;2.063;-74.76269444;2009-07-28 18:00:00;2021-05-30 17:00:00;120.0;60.0;(68729, 3);48.4;0.0;25.00595963858053;5.872370285972568;24.0
96;52055220;EL PARAISO - AUT;tuquerres;narino;patia;1.070611111;-77.63688889;2005-11-23 18:00:00;2020-05-11 01:00:00;60.0;60.0;(105515, 3);48.4;0.0;10.547457707435077;4.303891035019732;10.2
97;16015110;UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT;cucuta;norte de santander;catatumbo;7.898777778;-72.48716667;2005-09-09 18:00:00;2020-11-18 09:00:00;60.0;60.0;(114906, 3);47.0;0.0;26.764539710719664;6.226004390973339;27.3
98;23055502;VILLARAZ  - AUT;pensilvania;caldas;medio magdalena;5.383333333;-75.06638889;2016-06-16 08:35:00;2021-12-13 23:55:00;5.0;5.0;(382588, 3);32.1964;0.0;20.034269772706065;3.2522943538466222;19.026605
99;23065502;LA PALMA  - AUT;la palma;cundinamarca;medio magdalena;5.330266667;-74.40156111;2016-06-02 14:35:00;2021-04-17 12:30:00;5.0;5.0;(407848, 3);33.99979;14.09666;20.70519289046443;3.396225683795935;19.69483
100;35025080;PNN CHINGAZA - AUT;la calera;cundinamarca;meta;4.661;-73.82733333;2007-11-16 16:00:00;2021-12-13 23:00:00;60.0;60.0;(105726, 3);47.0;0.0;8.180339746136454;3.770227884121165;8.3
